id,page,category,jp,kana,pos,km,example_jp,example_km
d183_21,183,vocab,通行してくる,つうこうしてくる,,ដែលកំពុងធ្វើដំណើរឆ្លងកាត់ចូលមក,,
d183_22,183,vocab,発見,はっけん,,ការមើលឃើញ / ការរកឃើញ,,
d183_23,183,vocab,遅れやすい,おくれやすい,,ដែលងាយនឹងយឺតយ៉ាវ / ងាយនឹងដឹងខ្លួនយឺត,,
d183_24,183,vocab,注意,ちゅうい,,ការប្រុងប្រយ័ត្ន,,
d183_25,183,grammar,〜の前,,វេយ្យាករណ៍,មុនពេល... / នៅខាងមុខ...,,
d183_26,183,grammar,〜中,,វេយ្យាករណ៍,នៅក្នុងកំឡុងពេល...,,
d183_27,183,grammar,〜場合,,វេយ្យាករណ៍,ក្នុងករណី... / នៅពេលដែល...,,
d183_28,183,grammar,〜上,,វេយ្យាករណ៍,នៅខាងលើ...,,
d183_29,183,grammar,〜側,,វេយ្យាករណ៍,នៅខាង... / ផ្នែកខាង... (ឧទាហរណ៍៖ 右側 = ផ្នែកខាងស្តាំ),,
d183_30,183,grammar,〜とき,,វេយ្យាករណ៍,នៅពេលដែល... (ឧទាហរណ៍៖ 対向車があるとき = នៅពេលដែលមានឡានមកពីមុខ),,
d184_01,184,vocab,シート,,,ផ្ទាំងកិច្ចការ / សន្លឹកកិច្ចការ,,
d184_02,184,vocab,センターライン,,,គំនូសរបារកណ្ដាលផ្លូវ (ខ្សែចែកទ្រូងផ្លូវ),,
d184_03,184,vocab,のない,,,ដែលគ្មាន / មិនមាន,,
d184_04,184,vocab,道路,どうろ,,ផ្លូវថ្នល់ / ផ្លូវសាធារណៈ,,
d184_05,184,vocab,走行,そうこう,,ការបើកបរ / ការរត់ (លើផ្លូវ),,
d184_06,184,vocab,道幅,みちはば,,ប្រវែងទទឹងផ្លូវ / ទំហំទទឹងផ្លូវ,,
d184_07,184,vocab,狭い,せまい,,ចង្អៀត,,
d184_08,184,vocab,前方,ぜんぽう,,ខាងមុខ / ផ្នែកខាងមុខ,,
d184_09,184,vocab,対向車,たいこうしゃ,,ឡានមកពីខាងមុខ (ឡានបញ្ច្រាសទិស),,
d184_10,184,vocab,接近,せっきん,,ការចូលមកជិត / ការខិតជិតមកដល់,,
d184_11,184,vocab,場面,ばめん,,ស្ថានភាព / ឈុតឆាក,,
d184_12,184,vocab,危険,きけん,,គ្រោះថ្នាក់,,
d184_13,184,vocab,避ける,さける,,គេចវេស / ចៀសវាង,,
d184_14,184,vocab,運転,うんてん,,ការបើកបរ,,
d184_15,184,vocab,安全,あんぜん,,សុវត្ថិភាព,,
d184_16,184,grammar,〜の前,,វេយ្យាករណ៍,មុនពេល... / នៅខាងមុខ...,,
d184_17,184,grammar,〜中,,វេយ្យាករណ៍,នៅក្នុងកំឡុងពេល...,,
d184_18,184,grammar,〜場合,,វេយ្យាករណ៍,ក្នុងករណី... / នៅពេលដែល...,,
d184_19,184,grammar,〜上,,វេយ្យាករណ៍,នៅខាងលើ...,,
d184_20,184,grammar,〜している,,វេយ្យាករណ៍,កំពុងតែ... (បង្ហាញពីសកម្មភាពកំពុងបន្ត ឧទាហរណ៍៖ 走行しています = កំពុងតែបើកបរ),,
d184_21,184,grammar,〜すればよいでしょうか,,វេយ្យាករណ៍,តើគួរធ្វើដូចម្តេចទើបល្អ? / តើត្រូវធ្វើយ៉ាងណា?,,
d185_01,185,vocab,シート,,,ផ្ទាំងកិច្ចការ / សន្លឹកកិច្ចការ,,
d185_02,185,vocab,解説,かいせつ,,การបកស្រាយ / ការពន្យល់បន្ថែម,,
d185_03,185,vocab,センターライン,,,គំនូសរបារកណ្ដាលផ្លូវ (ខ្សែចែកទ្រូងផ្លូវ),,
d185_04,185,vocab,道路,どうろ,,ផ្លូវថ្នល់ / ផ្លូវសាធារណៈ,,
d185_05,185,vocab,走行,そうこう,,ការបើកបរ / ការរត់ (លើផ្លូវ),,
d185_06,185,vocab,事故パターン,じこパターン,,ទម្រង់នៃគ្រោះថ្នាក់ / បែបផែននៃគ្រោះថ្នាក់,,
d185_07,185,vocab,危険要因,きけんよういん,,កត្តាគ្រោះថ្នាក់ / មូលហេតុបង្កគ្រោះថ្នាក់,,
d185_08,185,vocab,対向車,たいこうしゃ,,ឡានមកពីខាងមុខ (ឡានបញ្ច្រាសទិស),,
d185_09,185,vocab,すれ違う,すれちがう,,ការបើកជៀសគ្នា / បើកឆ្លងកាត់គ្នា,,
d185_10,185,vocab,ぶつかる,,,បុក / ទង្គិច,,
d185_11,185,vocab,避ける,さける,,គេចវេស / ចៀសវាង,,
d185_12,185,vocab,左側,ひだりがわ,,ផ្នែកខាងឆ្វេង,,
d185_13,185,vocab,寄り過ぎる,よりすぎる,,ការអែបកៀនខ្លាំងពេក / ចូលទៅជិតពេក,,
d185_14,185,vocab,看板,かんばん,,ផ្លាកសញ្ញា / ផ្ទាំងប៉ាណូផ្សាយពាណិជ្ជកម្ម,,
d185_15,185,vocab,停止,ていし,,ការឈប់ / ការផ្អាកដំណើរការ,,
d185_16,185,vocab,場合,ばあい,,ករណី / ក្នុងករណី,,
d185_17,185,vocab,隠れて,かくれて,,ដែលលាក់ខ្លួន / កំបាំងភ្នែក (មើលមិនឃើញ),,
d185_18,185,vocab,見えなかった,みえなかった,,ដែលមើលមិនឃើញ,,
d185_19,185,vocab,自転車,じてんしゃ,,កង់,,
d185_20,185,vocab,後方,こうほう,,ផ្នែកខាងក្រោយ / ពីក្រោយ,,
d185_21,185,vocab,中央,ちゅうおう,,ផ្នែកកណ្ដាល / ចំកណ្ដាល (កណ្ដាលផ្លូវ),,
d185_22,185,vocab,出てきて,でてきて,,ការចេញមក / លេចមុខចេញមក,,
d185_23,185,grammar,〜の前,,វេយ្យាករណ៍,មុនពេល... / នៅខាងមុខ...,,
d185_24,185,grammar,〜中,,វេយ្យាករណ៍,នៅក្នុងកំឡុងពេល...,,
d185_25,185,grammar,〜場合,,វេយ្យាករណ៍,ក្នុងករណី... / នៅពេលដែល...,,
d185_26,185,grammar,〜上,,វេយ្យាករណ៍,នៅខាងលើ...,,
d185_27,185,grammar,〜側,,វេយ្យាករណ៍,នៅខាង... / ផ្នែកខាង... (ឧទាហរណ៍៖ 左側 = ផ្នែកខាងឆ្វេង),,
d185_28,185,grammar,〜とき,,វេយ្យាករណ៍,នៅពេលដែល... (ឧទាហរណ៍៖ すれ違うとき = នៅពេលដែលបើកជៀសគ្នា),,
d186_01,186,vocab,トラック,,,ឡានដឹកទំនិញ (ឡានឡូរី / ឡានកុងតឺន័រ),,
d186_02,186,vocab,安全運転,あんぜんうんてん,,ការបើកបរដោយសុវត្ថិភាព,,
d186_03,186,vocab,方法,ほうほう,,វិធីសាស្ត្រ / របៀប,,
d186_04,186,vocab,狭い,せまい,,ចង្អៀត,,
d186_05,186,vocab,道路,どうろ,,ផ្លូវថ្នល់ / ផ្លូវសាធារណៈ,,
d186_06,186,vocab,走行,そうこう,,ការបើកបរ / ការរត់ (លើផ្លូវ),,
d186_07,186,vocab,速度,そくど,,ល្បឿន,,
d186_08,186,vocab,落とし,おとし,,ការបន្ថយ (ល្បឿន) / ធ្វើឱ្យធ្លាក់ចុះ,,
d186_09,186,vocab,対向車,たいこうしゃ,,ឡានមកពីខាងមុខ (ឡានបញ្ច្រាសទិស),,
d186_10,186,vocab,接近,せっきん,,ការចូលមកជិត / ការខិតជិតមកដល់,,
d186_11,186,vocab,自分,じぶん,,ខ្លួនឯង,,
d186_12,186,vocab,車,くるま,,ឡាន / រថយន្ត,,
d186_13,186,vocab,先,さき,,មុន / ខាងមុខ,,
d186_14,186,vocab,停止,ていし,,ការឈប់ / ការផ្អាកដំណើរការ,,
d186_15,186,vocab,行かせる,いかせる,,អនុញ្ញាតឱ្យទៅ / ឱ្យទៅមុន,,
d186_16,186,vocab,道を譲る,みちをゆずる,,ការសម្រួលផ្លូវឱ្យ / ផ្ដល់អាទិភាពផ្លូវឱ្យទៅមុន,,
d186_17,186,vocab,左側,ひだりがわ,,ផ្នែកខាងឆ្វេង,,
d186_18,186,vocab,寄る,よる,,ការអែបកៀន / ចូលទៅជិត,,
d186_19,186,vocab,看板,かんばん,,ផ្លាកសញ្ញា / ផ្ទាំងប៉ាណូផ្សាយពាណិជ្ជកម្ម,,
d186_20,186,vocab,ひさし,,,សំយាបផ្ទះ / ដំបូលលយ,,
d186_21,186,vocab,十分,じゅうぶん,,យ៉ាងពេញលេញ / ឱ្យបានដិតដល់,,
d186_22,186,vocab,注意,ちゅうい,,ការប្រុងប្រយ័ត្ន,,
d186_23,186,vocab,後方,こうほう,,ផ្នែកខាងក្រោយ / ពីក្រោយ,,
d186_24,186,vocab,死角,しかく,,មុំងងឹត / ចំណュចកំបាំងភ្នែក (កន្លែងដែលមើលមិនឃើញ),,
d186_25,186,vocab,自転車,じてんしゃ,,កង់,,
d186_26,186,vocab,出てくる,でてくる,,ការចេញមក / លេចមុខចេញមក,,
d186_27,186,vocab,予測,よそく,,ការប៉ាន់ស្មាន / ការគិតទុកជាមុន,,
d186_28,186,vocab,心中・なかには,,,នៅក្នុងនោះ / ក្នុងចំណោមនោះ,,
d186_29,186,vocab,非常,ひじょう,,យ៉ាងខ្លាំង / អតិបរមា,,
d186_30,186,vocab,お金がかかる,おえんがかかる,,ចំណាយប្រាក់ / អស់លុយ,,
d186_31,186,vocab,乗る,のる,,ជិះ / បើកបរ,,
d186_32,186,vocab,高さ,たかさ,,កម្ពស់,,
d186_33,186,vocab,幅,はば,,ប្រវែងទទឹង / ទំហំទទឹង,,
d186_34,186,vocab,確認,かくにん,,ការបញ្ជាក់ / ការផ្ទៀងផ្ទាត់,,
d186_35,186,grammar,〜の前,,វេយ្យាករណ៍,មុនពេល... / នៅខាងមុខ...,,
d186_36,186,grammar,〜中,,វេយ្យាករណ៍,នៅក្នុងកំឡុងពេល...,,
d186_37,186,grammar,〜場合,,វេយ្យាករណ៍,ក្នុងករណី... / នៅពេលដែល...,,
d186_38,186,grammar,〜上,,វេយ្យាករណ៍,នៅខាងលើ...,,
d186_39,186,grammar,〜側,,វេយ្យាករណ៍,នៅខាង... / ផ្នែកខាង... (ឧទាហរណ៍៖ 左側 = ផ្នែកខាងឆ្វេង),,
d186_40,186,grammar,〜とき,,វេយ្យាករណ៍,នៅពេលដែល... (ឧទាហរណ៍៖ 走行するとき = នៅពេលដែលបើកបរ),,
d186_41,186,grammar,〜しようとする,,វេយ្យាករណ៍,បម្រុងនឹង... / រៀបនឹង... (ឧទាហរណ៍៖ 先に行こうとしないで = កុំព្យាយាមបម្រុងនឹងទៅមុនអី),,
d187_01,187,vocab,シート,,,ផ្ទាំងកិច្ចការ / សន្លឹកកិច្ចការ,,
d187_02,187,vocab,下り坂,くだりざか,,ផ្លូវចុះចំណោត / ផ្លូវចុះទួល,,
d187_03,187,vocab,カーブ,,,ផ្លូវបត់ / ផ្លូវកោង,,
d187_04,187,vocab,走行,そうこう,,ការបើកបរ / ការរត់ (លើផ្លូវ),,
d187_05,187,vocab,長い,ながい,,វែង / ដែលមានចម្ងាយឆ្ងាយ,,
d187_06,187,vocab,道路,どうろ,,ផ្លូវថ្នល់ / ផ្លូវសាធារណៈ,,
d187_07,187,vocab,急な下り,きゅうなくだり,,ចំណោតចោតខ្លាំង / ផ្លូវចុះខ្លាំង,,
d187_08,187,vocab,示す,しめす,,បង្ហាញ / បញ្ជាក់ឱ្យឃើញ,,
d187_09,187,vocab,標識,ひょうしき,,ផ្លាកសញ្ញាចរាចរណ៍,,
d187_10,187,vocab,設置してあります,せっちしてあります,,ត្រូវបានតំឡើង / មានដាក់ដំឡើងទុក,,
d187_11,187,vocab,場面,ばめん,,ស្ថានភាព / ឈុតឆាក,,
d187_12,187,vocab,危険,きけん,,គ្រោះថ្នាក់,,
d187_13,187,vocab,避ける,さける,,គេចវេស / ចៀសវាង,,
d187_14,187,vocab,運転,うんてん,,ការបើកបរ,,
d187_15,187,vocab,安全,あんぜん,,សុវត្ថិភាព,,
d187_16,187,grammar,〜の前,,វេយ្យាករណ៍,មុនពេល... / នៅខាងមុខ...,,
d187_17,187,grammar,〜中,,វេយ្យាករណ៍,នៅក្នុងកំឡុងពេល...,,
d187_18,187,grammar,〜場合,,វេយ្យាករណ៍,ក្នុងករណី... / នៅពេលដែល...,,
d187_19,187,grammar,〜上,,វេយ្យាករណ៍,នៅខាងលើ...,,
d187_20,187,grammar,〜してあります,,វេយ្យាករណ៍,ត្រូវបានធ្វើទុក... (បង្ហាញពីស្ថានភាពដែលគេបានរៀបចំទុកជាស្រេច),,
